transaction_id,item,total_spent,transaction_date,payment_method,location,price_per_unit,quantity,_s5_reason,_strict_reason
TXN_8107005,Juice,9.0,2023-09-15,,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2940613,Juice,12.0,2023-06-28,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2407379,Smoothie,16.0,2023-03-13,Digital Wallet,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3376952,Tea,3.0,2023-10-23,Unknown,Takeaway,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4083004,Sandwich,20.0,2023-03-06,,Takeaway,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3554772,Tea,4.5,2023-10-06,Credit Card,,1.5,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9281939,,4.5,2023-05-22,Cash,In-store,1.5,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8675558,Tea,7.5,2023-05-23,,In-store,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1963345,Smoothie,16.0,2023-10-12,,In-store,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8946323,Tea,3.0,2023-08-23,Cash,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1983705,,9.0,,Cash,Takeaway,3.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2391245,,8.0,2023-04-13,Digital Wallet,In-store,2.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6128086,Tea,6.0,2023-12-26,Digital Wallet,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_1141405,Cookie,1.0,,,,1.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_4898346,Smoothie,8.0,2023-05-07,Cash,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2807324,Sandwich,8.0,2023-11-13,Cash,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4428486,Smoothie,4.0,2023-07-28,Unknown,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4430772,Coffee,10.0,2023-01-11,Credit Card,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7251108,,9.0,2023-10-04,Credit Card,In-store,3.0,,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3987718,Tea,6.0,2023-12-24,,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6007437,Juice,3.0,2023-11-22,Credit Card,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3303518,Juice,12.0,2023-06-30,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9719921,Salad,25.0,2023-07-28,Credit Card,,5.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2894945,Coffee,4.0,2023-02-28,,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2771512,,12.0,2023-12-23,Digital Wallet,Takeaway,3.0,4.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_6109953,,9.0,2023-04-22,Digital Wallet,Takeaway,3.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5728193,Sandwich,4.0,,Credit Card,In-store,4.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8156455,Cake,6.0,2023-02-12,Cash,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7063005,Cake,3.0,2023-01-18,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4688280,,1.5,2023-02-16,,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1770648,Sandwich,16.0,2023-09-30,Credit Card,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1524602,,6.0,2023-05-11,Cash,Takeaway,2.0,3.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5289658,Smoothie,8.0,,Digital Wallet,Takeaway,4.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_3281605,,1.5,2023-07-27,,Takeaway,1.5,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8712307,,15.0,2023-04-10,Cash,In-store,3.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3042552,,3.0,2023-09-08,Cash,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7084298,Cake,9.0,2023-02-18,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1268811,Salad,5.0,2023-01-04,,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9190025,Tea,6.0,,Digital Wallet,Unknown,1.5,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_5056808,Juice,S5_REVIEW_REQUIRED,2023-02-25,Credit Card,,3.0,1.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_5105810,Cookie,5.0,2023-01-17,Unknown,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_3272613,Cookie,2.0,2023-03-30,Cash,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3690903,Coffee,6.0,2023-10-22,,In-store,2.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1938413,Smoothie,16.0,2023-04-01,Digital Wallet,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6989000,Tea,3.0,2023-02-24,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2193333,Coffee,8.0,2023-07-21,,Takeaway,2.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2547084,Sandwich,4.0,2023-12-16,Cash,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8879936,Cake,15.0,2023-07-25,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1605677,Tea,7.5,2023-01-15,Unknown,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6070787,Sandwich,12.0,2023-02-26,,In-store,4.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3441457,Salad,10.0,2023-10-20,Digital Wallet,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9239309,Salad,S5_REVIEW_REQUIRED,,Unknown,,5.0,4.0,MISSING_DATE,SCHEMA_VIOLATION
TXN_7196144,Smoothie,12.0,2023-03-28,,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3981406,Salad,20.0,2023-04-17,,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2152054,Cake,6.0,2023-05-11,Digital Wallet,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9339037,Cookie,2.0,2023-07-21,,Takeaway,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9407636,Smoothie,16.0,2023-10-01,Cash,,4.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6415784,Salad,15.0,2023-08-16,,,5.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4417326,Sandwich,12.0,,Digital Wallet,,4.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2090061,Smoothie,S5_REVIEW_REQUIRED,2023-06-23,,,4.0,4.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8128656,Smoothie,20.0,2023-04-24,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1103495,Juice,3.0,,Cash,Takeaway,3.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8099424,Cake,12.0,2023-04-02,,Takeaway,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2035283,,12.0,2023-01-14,,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1336727,Smoothie,8.0,2023-10-18,,In-store,,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5724548,Cake,15.0,2023-08-12,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3521791,Coffee,2.0,2023-06-11,,Takeaway,2.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2678484,Coffee,2.0,2023-03-27,Unknown,,2.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6696619,Cake,9.0,2023-03-19,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2734718,Tea,3.0,2023-08-16,,Unknown,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7465693,,12.0,2023-09-04,Digital Wallet,,4.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8241649,Tea,7.5,2023-03-15,Unknown,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6125646,Cookie,2.0,2023-06-12,,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8639973,Cookie,5.0,2023-07-06,,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3863940,Salad,10.0,2023-06-18,,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9121241,Sandwich,20.0,2023-03-18,,Takeaway,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4419474,Juice,6.0,2023-02-04,,In-store,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5639485,Cookie,3.0,2023-07-02,Credit Card,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9997263,Cookie,2.0,2023-03-05,,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4958354,Sandwich,16.0,2023-05-01,Credit Card,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_9240476,Coffee,10.0,2023-04-29,Unknown,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6494145,Cookie,2.0,2023-08-18,Cash,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2142941,Cookie,5.0,2023-11-03,Digital Wallet,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2405666,,6.0,2023-04-20,Cash,Takeaway,3.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_4125871,Juice,12.0,2023-12-16,,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7102166,Coffee,8.0,2023-12-08,,,2.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9815454,Juice,15.0,2023-12-05,Digital Wallet,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3751420,Sandwich,20.0,2023-11-20,,Takeaway,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3439155,Salad,15.0,2023-07-30,,Takeaway,5.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5564198,Cake,12.0,2023-06-06,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3446643,Smoothie,4.0,2023-06-01,,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1770073,Cookie,2.0,2023-12-03,,Takeaway,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7328209,Sandwich,12.0,2023-03-01,Credit Card,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4548565,Juice,12.0,2023-02-17,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7400015,Juice,12.0,2023-01-27,Cash,,,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4749986,Tea,7.5,2023-05-26,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1822234,Salad,10.0,2023-10-15,Cash,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1342487,Juice,9.0,2023-09-21,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7413282,Cake,15.0,2023-10-13,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5713298,Smoothie,8.0,2023-07-14,Credit Card,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3045673,Smoothie,12.0,2023-06-24,Digital Wallet,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2662720,Juice,15.0,2023-09-18,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8966922,Juice,12.0,2023-11-10,,Takeaway,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7311815,Cookie,4.0,2023-05-11,,Takeaway,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8211198,Juice,9.0,2023-01-24,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1556480,Tea,,2023-02-06,,,1.5,5.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_3009994,,5.0,2023-09-13,Credit Card,In-store,1.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_8992377,Cake,12.0,2023-07-12,Credit Card,Takeaway,,4.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_5504130,Cake,9.0,2023-06-24,Unknown,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8821579,Smoothie,16.0,2023-12-06,,Takeaway,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9923952,Cookie,4.0,2023-08-08,,Takeaway,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4766317,Cookie,2.0,2023-09-23,,Takeaway,1.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6335297,Cake,9.0,2023-10-16,,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9334593,Sandwich,12.0,2023-04-23,Cash,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8260461,Cookie,2.0,2023-10-29,Digital Wallet,,,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4323120,Coffee,10.0,2023-08-29,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5947264,Salad,5.0,2023-03-07,,In-store,5.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8282744,Tea,3.0,2023-06-16,,Takeaway,1.5,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2428781,Salad,S5_REVIEW_REQUIRED,2023-05-09,,In-store,5.0,,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_9731999,Sandwich,16.0,2023-11-26,,Takeaway,4.0,,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5742202,Salad,10.0,,Cash,Takeaway,5.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_8972184,Juice,12.0,2023-08-17,,,3.0,,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2010507,Cake,9.0,2023-05-23,,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1390754,Cake,6.0,2023-11-08,,Takeaway,3.0,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4925291,Smoothie,,2023-09-22,Digital Wallet,,4.0,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_8345383,Tea,7.5,2023-10-14,,Takeaway,1.5,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4696969,Salad,5.0,2023-09-29,Credit Card,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1827937,Coffee,2.0,,,Takeaway,2.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2496907,Coffee,4.0,2023-11-28,Credit Card,,2.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3043371,Smoothie,4.0,2023-12-04,Unknown,,4.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2687149,Coffee,10.0,2023-03-24,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9752207,Sandwich,16.0,2023-10-15,,In-store,4.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_7223850,Salad,10.0,2023-02-05,Credit Card,,5.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5421917,Tea,7.5,2023-05-03,,,1.5,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3812053,Coffee,10.0,2023-04-03,,In-store,2.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8437195,Cake,3.0,2023-12-10,Cash,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1856538,Coffee,6.0,2023-11-01,Cash,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2933439,Salad,20.0,2023-04-14,Digital Wallet,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3846628,Juice,3.0,2023-10-16,,Takeaway,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_9043894,Cake,3.0,2023-07-28,Digital Wallet,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9354349,Juice,3.0,2023-02-12,Credit Card,,,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3655950,Cookie,1.0,2023-11-25,,In-store,1.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4483585,Smoothie,20.0,2023-12-26,,Takeaway,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2332364,Cake,6.0,2023-08-10,Credit Card,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2716940,Coffee,2.0,2023-11-27,,,2.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2496249,Juice,12.0,,Cash,Takeaway,3.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_5931551,Sandwich,,2023-03-28,,In-store,4.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_5812552,Cake,3.0,2023-09-17,,,,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8899417,,15.0,,Digital Wallet,,5.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2259102,Sandwich,S5_REVIEW_REQUIRED,2023-02-19,,,4.0,2.0,MISSING_LOCATION,SCHEMA_VIOLATION
TXN_7041367,Cookie,4.0,2023-01-04,,Unknown,1.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1005377,Cake,15.0,2023-06-03,Digital Wallet,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_7262554,Salad,15.0,2023-07-08,Credit Card,,5.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2201235,Tea,1.5,2023-12-17,Digital Wallet,,1.5,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2907979,Juice,9.0,2023-06-18,Cash,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7229918,Coffee,4.0,2023-03-24,Digital Wallet,Takeaway,,2.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_5179245,Juice,9.0,2023-04-17,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5010968,Smoothie,8.0,2023-12-03,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6294315,Cookie,2.0,2023-04-04,Digital Wallet,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8487985,Juice,15.0,2023-05-09,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1307428,,6.0,,Credit Card,,1.5,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9176533,Cake,9.0,2023-10-14,Credit Card,,3.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1228474,Smoothie,S5_REVIEW_REQUIRED,2023-11-20,,In-store,4.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_9376428,,5.0,2023-10-30,Credit Card,Takeaway,5.0,1.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_3678804,,6.0,2023-10-20,Digital Wallet,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8518812,Cookie,3.0,2023-06-22,,In-store,1.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_5573436,Coffee,2.0,2023-02-22,Unknown,Takeaway,,1.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_3099819,,8.0,,Digital Wallet,Takeaway,2.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9196694,Cake,12.0,2023-03-23,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2735598,Tea,7.5,2023-06-30,Credit Card,Takeaway,,5.0,STRICT_NULL_REMOVAL,STRICT_NULL_REMOVAL
TXN_4854751,,15.0,,Credit Card,,5.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_2716377,Juice,12.0,2023-01-03,Cash,,3.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4002142,Cake,15.0,2023-06-27,,,3.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2019127,Salad,5.0,2023-08-03,Cash,,5.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1978239,Salad,20.0,2023-09-20,,In-store,5.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3286168,Smoothie,20.0,2023-06-25,Digital Wallet,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5217434,Coffee,2.0,2023-09-22,,Takeaway,2.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_6691792,,9.0,2023-06-21,,Takeaway,3.0,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4822216,Cake,3.0,2023-09-03,,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3931393,Sandwich,8.0,2023-11-18,Digital Wallet,,4.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3648160,Coffee,10.0,2023-12-03,,Takeaway,2.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4437520,Smoothie,12.0,2023-07-28,Credit Card,,4.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_4995281,Salad,20.0,2023-02-25,Credit Card,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_6105807,Smoothie,S5_REVIEW_REQUIRED,2023-01-18,Credit Card,Takeaway,,3.0,CURRENCY_FORENSIC,SCHEMA_VIOLATION
TXN_8384699,,15.0,2023-12-16,,In-store,,3.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3206842,,20.0,2023-04-30,Cash,,5.0,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8970135,Juice,12.0,2023-03-26,,In-store,3.0,4.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_3222612,,S5_REVIEW_REQUIRED,2023-01-25,Cash,Takeaway,3.0,3.0,MISSING_ITEM,SCHEMA_VIOLATION
TXN_9375445,Smoothie,8.0,2023-10-22,,In-store,,2.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_4943552,,15.0,2023-04-14,,Takeaway,3.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_8020606,Cake,,2023-10-10,,Takeaway,3.0,4.0,MISSING_PAYMENT,SCHEMA_VIOLATION
TXN_4582054,,10.0,2023-08-27,Digital Wallet,Takeaway,5.0,2.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_5124999,Coffee,10.0,2023-04-11,Digital Wallet,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3514890,Smoothie,20.0,2023-08-02,,In-store,4.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_2921765,Tea,3.0,,Credit Card,Takeaway,1.5,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7255755,Sandwich,20.0,2023-10-19,,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7653452,Sandwich,4.0,,Credit Card,,4.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1020983,Juice,3.0,2023-03-23,Digital Wallet,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_9072817,Cookie,5.0,2023-07-18,,Takeaway,1.0,5.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
TXN_1732639,Cookie,4.0,,,In-store,1.0,4.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_7276452,Coffee,6.0,2023-06-05,Digital Wallet,,2.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_2610195,Cake,6.0,2023-10-25,,,3.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7971761,Salad,5.0,,Credit Card,In-store,5.0,1.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9281392,Cookie,2.0,2023-08-06,Digital Wallet,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_8386253,Tea,6.0,2023-05-11,Cash,,1.5,4.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7995960,Juice,3.0,2023-01-11,Digital Wallet,,3.0,1.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7663739,Cookie,5.0,2023-03-27,Credit Card,,1.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_3936339,,15.0,2023-09-08,Digital Wallet,In-store,3.0,5.0,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_7784608,Coffee,10.0,2023-06-01,,,2.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7132021,Smoothie,8.0,,Credit Card,In-store,4.0,2.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_9582506,Cookie,2.0,2023-04-28,Credit Card,,1.0,2.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_5215704,Sandwich,20.0,2023-10-31,Credit Card,,4.0,5.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_7878231,,5.0,2023-05-15,Cash,Unknown,5.0,,MISSING_ITEM,STRICT_NULL_REMOVAL
TXN_9329112,Smoothie,12.0,,,,4.0,3.0,MISSING_DATE,STRICT_NULL_REMOVAL
TXN_1643029,Cookie,3.0,2023-09-11,,,1.0,3.0,MISSING_LOCATION,STRICT_NULL_REMOVAL
TXN_1796259,Juice,3.0,2023-04-29,,In-store,3.0,1.0,MISSING_PAYMENT,STRICT_NULL_REMOVAL
